DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,NO,2018,16419.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,NO,2019,17322.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,NO,2020,16298.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2012,22346.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2013,22582.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2014,20744.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2015,21087.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2016,19964.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2017,20654.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2018,21745.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2019,22558.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PL,2020,23117.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2012,15626.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2013,16088.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2014,15917.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2015,15766.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2016,15364.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2017,14899.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2018,14666.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2019,14093.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,PT,2020,14230.7,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2012,7233.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2013,7584.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2014,7237.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2015,7620.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2016,7304.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2017,7636.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2018,9133.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2019,9155.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,RO,2020,10785.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2012,33233.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2013,34466.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2014,32609.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2015,31968.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2016,31102.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2017,32493.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2018,33179.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2019,32831.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SE,2020,33861.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2012,2110.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2013,2342.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2014,2770.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2015,2579.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2016,2670.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2017,2520.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2018,2460.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2019,2527.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SI,2020,2526.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2012,3602.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2013,4201.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2014,4236.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2015,4783.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2016,4089.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2017,4366.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2018,4485.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2019,4971.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF01,TE,SK,2020,5667.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2012,1893.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2013,2013.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2014,1928.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2015,1912.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2016,2122.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2017,2192.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2018,2240.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2019,2390.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,AT,2020,2348.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2012,3574.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2013,3630.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2014,3530.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2015,3450.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2016,3457.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2017,3520.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2018,3481.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2019,3769.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BE,2020,4135.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2012,438.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2013,505.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2014,560.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2015,597.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2016,541.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2017,564.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2018,649.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2019,729.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,BG,2020,944.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2012,4204.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2013,4363.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2014,4254.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2015,4814.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2016,4919.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2017,4947.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2018,4780.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2019,5305.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CH,2020,5866.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2012,358.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2013,301.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2014,278.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2015,264.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2016,292.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2017,416.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2018,399.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2019,393.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CY,2020,405.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2012,1302.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2013,1208.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2014,1093.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2015,1548.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2016,1276.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2017,1554.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2018,1822.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2019,1977.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,CZ,2020,2197.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2012,30258.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2013,29769.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2014,28138.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2015,29147.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2016,30588.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2017,33221.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2018,35199.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2019,36669.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DE,2020,37184.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2012,3571.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2013,3393.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2014,3024.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2015,3052.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2016,3149.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2017,3438.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2018,3570.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2019,3512.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,DK,2020,3640.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2012,327.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2013,346.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2014,358.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2015,389.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2016,514.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2017,485.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2018,530.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2019,587.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EE,2020,658.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2012,4610.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2013,3879.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2014,4757.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2015,4443.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2016,3706.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2017,4486.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2018,4070.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2019,3630.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,EL,2020,4241.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2012,9695.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2013,9877.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2014,8950.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2015,10416.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2016,10888.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2017,10374.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2018,10283.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2019,10537.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,ES,2020,10582.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2012,2992.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2013,2988.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2014,2863.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2015,2760.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2016,2887.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2017,2814.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2018,2782.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2019,2761.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FI,2020,3240.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2012,37525.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2013,37523.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2014,36191.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2015,38499.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2016,42727.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2017,40765.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2018,41574.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2019,42414.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,FR,2020,44216.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2012,646.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2013,588.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2014,541.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2015,577.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2016,536.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2017,537.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2018,538.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2019,556.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HR,2020,553.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2012,726.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2013,686.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2014,621.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2015,755.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2016,904.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2017,1365.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2018,1260.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2019,1497.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,HU,2020,1505.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2012,709.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2013,689.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2014,758.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2015,785.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2016,819.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2017,801.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2018,930.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2019,836.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IE,2020,904.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2012,2.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2013,3.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2014,2.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2015,2.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2016,3.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2017,12.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2018,4.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2019,16.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IS,2020,15.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IT,2012,20837.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IT,2013,19732.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IT,2014,19342.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IT,2015,19710.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF02,TE,IT,2016,21975.0,
